Date,0P00000DLW.F,0P0000G6X1.F,0P000100RL.F,0P000155QH.F,0P00016ZNX.F,0P00018AOI.F,0P0001HZQR.F,0P0001IVQQ.F,0P0001NHSI.F,7951.T,CAP.PA,CYBO.L,CYBO.SW,ECN.PA,EL.PA,EMEC.DE,ENEL.MI,EQIX,IBE.MC,NRJ.PA,OVH.PA,SAP,SW.PA,VIE.PA,VOLV-B.ST,XCH-EUR,XDG6.L,XZRE.L
2007-10-25,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,754.43017578125,30.442590713500977,20.188499450683594,20.188499450683594,65.72429656982422,32.994873046875,9.555000305175781,2.453010320663452,73.35602569580078,4.778319835662842,39.958251953125,19.70400047302246,40.288658142089844,17.018783569335938,28.176340103149414,66.72947692871094,720.2024536132812,33.82279968261719,29.78619956970215
2007-10-26,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,758.876708984375,30.469486236572266,20.188499450683594,20.188499450683594,65.72429656982422,32.84591293334961,9.555000305175781,2.4680213928222656,75.49620056152344,4.80886697769165,39.958251953125,19.70400047302246,40.54536819458008,17.040233612060547,28.131404876708984,66.99800872802734,720.2024536132812,33.82279968261719,29.78619956970215
2007-10-29,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,781.1094970703125,30.41570281982422,20.188499450683594,20.188499450683594,65.72429656982422,32.9203987121582,9.555000305175781,2.480032444000244,77.14480590820312,4.830685615539551,39.958251953125,19.70400047302246,41.088993072509766,17.76587677001953,27.99658966064453,66.99800872802734,720.2024536132812,33.82279968261719,29.78619956970215
2007-10-30,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,767.7698974609375,29.528244018554688,20.188499450683594,20.188499450683594,65.72429656982422,32.4735107421875,9.555000305175781,2.486036777496338,75.3373794555664,4.865596771240234,39.958251953125,19.70400047302246,40.65106964111328,17.640769958496094,27.857282638549805,65.52108764648438,720.2024536132812,33.82279968261719,29.78619956970215
2007-10-31,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,791.4847412109375,29.582021713256836,20.188499450683594,20.188499450683594,65.72429656982422,32.77143859863281,9.555000305175781,2.4815332889556885,88.2238540649414,4.848141193389893,39.958251953125,19.70400047302246,40.9832878112793,17.790904998779297,27.704492568969727,66.46094512939453,720.2024536132812,33.82279968261719,29.78619956970215
2007-11-01,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,800.3777465820312,28.67439079284668,20.188499450683594,20.188499450683594,65.72429656982422,32.77143859863281,9.555000305175781,2.471024751663208,86.4693374633789,4.878687381744385,39.958251953125,19.70400047302246,39.8658332824707,17.676517486572266,27.538223266601562,64.98402404785156,720.2024536132812,33.82279968261719,29.78619956970215
2007-11-02,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,797.4133911132812,28.513036727905273,20.188499450683594,20.188499450683594,65.72429656982422,32.69694519042969,9.555000305175781,2.4770290851593018,86.73404693603516,4.9092326164245605,39.958251953125,19.70400047302246,40.205596923828125,17.41914176940918,27.96963119506836,63.50712585449219,720.2024536132812,33.82279968261719,29.78619956970215
2007-11-05,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,790.0025024414062,27.975183486938477,20.188499450683594,20.188499450683594,65.72429656982422,32.54799270629883,9.555000305175781,2.4935431480407715,85.0097885131836,4.957235813140869,39.958251953125,19.70400047302246,39.79787826538086,17.22968864440918,28.31565284729004,64.1784439086914,720.2024536132812,33.82279968261719,29.78619956970215
2007-11-06,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,787.0382080078125,28.77524185180664,20.188499450683594,20.188499450683594,65.72429656982422,32.32455062866211,9.555000305175781,2.5055532455444336,85.97779083251953,5.061965465545654,39.958251953125,19.70400047302246,40.41701126098633,17.333349227905273,28.517879486083984,65.52108764648438,720.2024536132812,33.82279968261719,29.78619956970215
2007-11-07,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,792.9669189453125,29.918184280395508,20.188499450683594,20.188499450683594,65.72429656982422,31.803186416625977,9.555000305175781,2.501049041748047,87.39952850341797,5.096875190734863,39.958251953125,19.70400047302246,40.14519500732422,16.800729751586914,28.072988510131836,65.65534973144531,720.2024536132812,33.82279968261719,29.78619956970215
